empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0,1,14.27642276,12.55217913,376,69,1756,119,273,48,0.801980198,1,0.223234624,4,0.888888889,1,0,0,1,1,0.835164835,1,19,9,2,8,0,0,0,0.694497154,1,0.847457627,2,0.5,17.5,4.5,2,4,2,0,70,0.693069307,0,0,1,0,0,ACube
0,1,21.34482759,12.87684729,124,45,619,0,155,0,0.642857143,0,0.250403877,0,0,0,0,0,0,1,0.838709677,0,7,2,1,4,0,0,0,0.690566038,1,0.847457627,0,0,0,0,3,3,0,0,30,1.071428571,0,0,1,0,0,ACube
0,1,11.92592593,9.678546471,116,50,644,39,85,19,0.714285714,1,0.192546584,2,0.666666667,1,0,0,0,1,0.792792793,1,4,1,0,2,1,0,0,0.690298507,1,0.847457627,0,0,0,0,3,3,0,0,22,0.523809524,0,0,1,0,0,ADJA
0,1,10.75757576,8.546386946,145,41,710,0,222,0,0.661016949,0,0.312676056,0,0,0,0,0,0,1,0.792792793,1,9,2,2,5,0,0,0,0.690298507,1,0.847457627,3,0.333333333,10.66666667,1.777777778,1,3,0,0,35,0.593220339,0,0,1,0,0,ADJA
0,1,12.81818182,8.329809725,111,43,564,0,142,0,0.6,0,0.25177305,0,0,0,0,0,0,1,0.792792793,1,3,1,0,2,0,0,0,0.690298507,1,0.847457627,1,1,16,0,1,2,0,0,22,0.55,0,0,1,0,0,ADJA
0,1,13.88135593,9.735534775,154,49,819,0,218,0,0.679245283,0,0.266178266,0,0,0,0,0,0,1,0.792792793,1,6,2,0,3,0,1,0,0.690298507,1,0.847457627,2,1,14,5,1,3,0,0,36,0.679245283,0,0,1,0,0,ADJA
0,1,12.20512821,8.508097166,88,39,476,0,113,0,0.542857143,0,0.237394958,0,0,0,0,0,0,1,0.792792793,1,3,1,0,2,0,0,0,0.690298507,1,0.847457627,1,0,11,0,1,3,0,0,17,0.485714286,0,0,1,0,0,ADJA
0,1,11.30263158,9.266842105,169,46,859,0,350,0,0.788732394,0,0.407450524,0,0,0,0,0,0,1,0.792792793,1,14,6,1,7,0,0,0,0.690875233,1,0.847457627,1,1,48,0,1,6,0,0,42,0.591549296,0,0,0,0,0,ADJA
0,1,11.42857143,10.08241758,263,54,1200,0,414,0,0.78021978,0,0.345,0,0,0,0,0,0,1,0.792792793,1,16,5,0,10,1,0,0,0.690875233,1,0.847457627,6,0.5,10.83333333,1.833333333,1,4,0.666666667,0.666666667,64,0.703296703,0,0,1,0,0,ADJA
0,1,13.9375,9.961309524,171,60,892,0,229,0,0.706896552,0,0.256726457,0,0,0,0,0,0,1,0.792792793,1,10,2,0,6,1,0,1,0.692022263,1,0.847457627,2,1,16.5,5.5,1,4,0.5,0.5,41,0.706896552,0,0,0,0,0,ADJA
0,1,11.05357143,8.526948052,123,44,619,0,183,0,0.68,0,0.295638126,0,0,0,0,0,0,1,0.792792793,1,7,3,1,2,1,0,0,0.692022263,1,0.847457627,2,0.5,13.5,7.5,1,2,1,1,25,0.5,0,0,1,0,0,ADJA
0,1,15.63636364,14.99154334,142,67,688,47,113,28,0.820512821,1,0.23255814,0,0,0,0,0,0,1,0.792792793,0,10,5,0,5,0,0,0,0.694852941,1,0.847457627,0,0,0,0,3,3,0,0,27,0.692307692,0,0,0,0,0,AdrianKuegel
0,1,12.06666667,9.850574713,77,28,362,51,60,21,0.851851852,1,0.306629834,0,0,0,0,0,0,1,0.792792793,1,5,2,1,2,0,0,0,0.694852941,1,0.847457627,0,0,0,0,3,3,0,0,19,0.703703704,0,0,1,0,0,AdrianKuegel
0,1,12,11.14545455,165,42,672,134,126,47,0.924528302,1,0.386904762,5,1,1,0,0,0,1,0.792792793,0,8,3,1,4,0,0,0,0.694852941,1,0.847457627,0,0,0,0,3,4,0,0,29,0.547169811,0,0,1,0,0,AdrianKuegel
0,1,14.62068966,11.35934664,204,44,848,148,118,44,0.87037037,1,0.313679245,3,1,1,0,0,0,1,0.792792793,1,11,4,0,7,0,0,0,0.694852941,1,0.847457627,0,0,0,0,3,5,0,0,39,0.722222222,0,0,1,0,0,AdrianKuegel
0,1,12.421875,10.43675595,152,55,795,99,82,45,0.862068966,1,0.227672956,2,0.9,1,0,0,0,1,0.792792793,1,8,3,0,4,1,0,0,0.695412844,1,0.847457627,1,0,13,0,2,4,1,0,37,0.637931034,1,0,1,1,0,AdrianKuegel
0,1,12.73809524,8.243321719,105,35,535,59,69,24,0.666666667,1,0.239252336,0,0,0,0,0,0,1,0.792792793,1,6,1,0,5,0,0,0,0.694139194,1,0.847457627,0,0,0,0,3,3,0,0,27,0.692307692,0,0,1,0,0,AdrianKuegel
0,1,15.953125,12.64905754,211,65,1021,147,151,50,0.852459016,1,0.291870715,2,1,1,0,0,0,1,0.792792793,1,13,4,3,4,2,0,0,0.695255474,1,0.847457627,0,0,0,0,3,4,0,0,35,0.573770492,0,1,1,0,0,AdrianKuegel
0,1,12.91111111,10.77020202,127,34,581,87,69,34,0.857142857,1,0.268502582,1,0.8,1,0,0,0,1,0.792792793,1,7,3,0,4,0,0,0,0.695810565,1,0.847457627,0,0,0,0,3,4,0,0,30,0.714285714,1,0,1,0,0,AdrianKuegel
0,1,11.88333333,9.994632768,175,41,713,103,118,42,0.87037037,1,0.309957924,1,1,1,0,0,0,1,0.792792793,1,6,1,1,4,0,0,0,0.696914701,1,0.847457627,1,1,4,0,2,3,2,0,38,0.703703704,0,0,1,0,0,AdrianKuegel
0,1,17.54237288,11.44097019,215,51,1035,53,164,40,0.789473684,1,0.209661836,7,1,1,0,0,0,1,0.796460177,1,11,2,2,7,0,0,0,0.696202532,1,0.847457627,0,0,0,0,3,4,0,0,51,0.894736842,0,0,0,0,0,adrianvidal
0,1,14.90528634,13.16495512,1527,100,6767,699,1790,335,0.995359629,1,0.367814393,395,0.945945946,0.043037975,0.929113924,0.027848101,0,1,0.796460177,1,176,69,25,81,1,0,0,0.696750903,1,0.847457627,3,1,50,30,1,5,2.666666667,0.888888889,361,0.837587007,0,1,1,0,0,adrianvidal
0,1,11.1,8.817948718,107,37,444,51,95,27,0.842105263,1,0.328828829,2,0.857142857,1,0,0,0,1,0.796460177,1,7,3,2,1,1,0,0,0.696750903,1,0.847457627,0,0,0,0,3,3,0,0,21,0.552631579,0,0,1,0,0,adrianvidal
0,1,14.3902439,10.93841463,119,34,590,42,122,26,0.820512821,1,0.277966102,0,0,0,0,0,0,1,0.796460177,1,13,5,2,6,0,0,0,0.696750903,1,0.847457627,0,0,0,0,3,3,0,0,35,0.897435897,0,0,0,0,0,adrianvidal
0,1,17.72916667,10.41888298,184,53,851,54,135,31,0.782608696,1,0.222091657,1,0.857142857,1,0,0,0,1,0.796460177,1,16,6,2,8,0,0,0,0.695495495,1,0.847457627,0,0,0,0,3,4,0,0,42,0.913043478,0,0,1,0,0,adrianvidal
0,1,15.72727273,12.35064935,79,25,346,12,72,10,0.75,1,0.242774566,0,0,0,0,0,0,1,0.796460177,0,7,2,1,4,0,0,0,0.695495495,1,0.847457627,0,0,0,0,3,3,0,0,21,1.05,0,0,0,0,0,adrianvidal
0,1,15.40540541,10.25323954,233,58,1140,77,173,42,0.782608696,1,0.219298246,9,0.933333333,0.222222222,0.777777778,0,0,1,0.796460177,1,12,3,0,9,0,0,0,0.694642857,1,0.847457627,1,0,11,0,1,4,1,0,62,0.898550725,0,0,1,0,0,adrianvidal
0,1,12.86458333,10.87006579,283,54,1235,104,275,60,0.908045977,1,0.306882591,32,0.958333333,0.03125,0.96875,0,0,1,0.796460177,1,24,9,0,11,3,0,1,0.695187166,1,0.847457627,2,0.5,12,0,1,4,2,0,69,0.793103448,0,0,1,0,0,adrianvidal
0,1,16.04,10.15265306,151,55,802,39,101,26,0.744186047,1,0.174563591,0,0,0,0,0,0,1,0.796460177,1,10,4,3,2,1,0,0,0.695187166,1,0.847457627,0,0,0,0,3,3,0,0,30,0.697674419,0,1,0,0,0,adrianvidal
0,1,16.07407407,10.29059829,79,42,434,0,116,0,0.52,0,0.267281106,2,0.6,1,0,0,0,1,0.796460177,1,3,1,0,1,1,0,0,0.695187166,1,0.847457627,0,0,0,0,3,4,0,0,16,0.64,0,0,1,0,0,AekdyCoin
0,1,12.65909091,11.09221526,249,78,1114,0,523,0,0.7375,0,0.469479354,1,1,1,0,0,0,1,0.796460177,1,11,5,0,3,3,0,0,0.694493783,1,0.85,4,1,11,5.5,1,3,1,0.5,56,0.7,0,0,1,0,0,AekdyCoin
0,1,15.68235294,16.99551821,300,77,1333,0,839,0,0.763157895,0,0.629407352,7,1,1,0,0,0,1,0.796460177,1,17,7,1,8,1,0,0,0.694493783,1,0.85,4,0.75,12,8.5,1,5,0,0,60,0.789473684,0,0,1,0,0,AekdyCoin
0,1,15.01538462,15.34879808,196,72,976,0,795,0,0.682539683,0,0.81454918,1,1,1,0,0,0,1,0.8,1,16,9,1,4,2,0,0,0.694493783,1,0.85,0,0,0,0,3,5,0,0,47,0.746031746,1,5,1,0,0,AekdyCoin
0,1,15.04918033,11.16857923,207,64,918,0,283,0,0.6,0,0.308278867,0,0,0,0,0,0,1,0.8,1,6,0,0,5,1,0,0,0.694493783,1,0.85,3,1,4,1.333333333,1,3,0.333333333,0.444444444,45,0.818181818,0,0,1,0,0,AekdyCoin
0,1,14.46938776,9.264030612,157,64,709,1,191,0,0.590909091,0,0.270803949,0,0,0,0,0,0,1,0.8,1,6,1,0,4,1,0,0,0.694493783,1,0.85,1,0,7,0,1,3,2,0,35,0.795454545,0,0,1,0,0,AekdyCoin
0,1,14.49056604,11.81204644,171,65,768,0,334,0,0.680851064,0,0.434895833,0,0,0,0,0,0,1,0.8,1,7,2,0,4,1,0,0,0.694493783,1,0.85,0,0,0,0,3,6,0,0,34,0.723404255,1,0,1,0,0,AekdyCoin
0,1,14.48333333,13.40649718,179,67,869,0,475,0,0.698113208,0,0.546605293,1,1,1,0,0,0,1,0.8,1,5,1,0,3,1,0,0,0.694493783,1,0.85,0,0,0,0,3,3,0,0,40,0.754716981,0,0,1,0,0,AekdyCoin
0,1,13.75641026,13.26656677,231,78,1073,0,577,0,0.739130435,0,0.537744641,53,0.88,0,0.981132075,0.018867925,0,1,0.8,1,16,6,1,7,2,0,0,0.695035461,1,0.85,3,1,7.666666667,5.555555556,1,5,1.333333333,1.777777778,51,0.739130435,0,1,1,0,0,AekdyCoin
0,1,13.15517241,10.07410768,171,54,763,58,78,30,0.68,1,0.178243775,0,0,0,0,0,0,1,0.803418803,1,13,3,0,9,1,0,0,0.69380531,1,0.85,0,0,0,0,3,4,0,0,31,0.62,0,1,1,0,0,AEtheReal
0,1,14.40697674,10.74213406,267,62,1239,88,158,53,0.773333333,1,0.198547215,0,0,0,0,0,0,1,0.803418803,1,26,13,2,10,1,0,0,0.69380531,1,0.85,2,0.5,9.5,3.5,1,4,0,0,50,0.666666667,1,0,1,0,0,AEtheReal
0,1,15.42105263,10.51493599,124,50,586,17,65,11,0.5,1,0.139931741,0,0,0,0,0,0,1,0.803418803,1,6,1,0,5,0,0,0,0.69380531,1,0.85,0,0,0,0,3,4,0,0,20,0.625,0,0,1,0,0,AEtheReal
0,1,15.89795918,10.58758503,156,53,779,38,71,21,0.568181818,1,0.139922978,0,0,0,0,0,0,1,0.803418803,1,14,4,2,8,0,0,0,0.69434629,1,0.85,0,0,0,0,3,5,0,0,27,0.613636364,0,0,0,0,0,AEtheReal
0,1,15.41538462,9.703365385,215,61,1002,63,89,33,0.644067797,1,0.151696607,0,0,0,0,0,0,1,0.803418803,1,17,4,1,12,0,0,0,0.694885362,1,0.85,0,0,0,0,3,7,0,0,35,0.593220339,0,0,1,0,0,AEtheReal
0,1,17.87755102,11.93877551,366,71,1752,137,211,61,0.741573034,1,0.198630137,3,0.9,1,0,0,0,1,0.803418803,1,21,7,2,12,0,0,0,0.697552448,1,0.85,1,1,3,0,1,6,1,0,72,0.808988764,0,0,0,0,0,AEtheReal
0,1,14.49382716,9.477314815,278,67,1174,122,141,46,0.689189189,1,0.224020443,0,0,0,0,0,0,1,0.803418803,1,18,5,1,11,1,0,0,0.696864111,1,0.85,0,0,0,0,3,4,0,0,56,0.756756757,0,0,1,0,0,AEtheReal
0,1,12.97222222,9.234350548,198,62,934,86,89,36,0.666666667,1,0.187366167,0,0,0,0,0,0,1,0.803418803,1,14,5,1,8,0,0,0,0.696864111,1,0.85,1,1,30,0,1,5,1,0,39,0.619047619,0,0,1,0,0,AEtheReal
0,1,14.43396226,9.556240929,158,53,765,44,64,21,0.553191489,1,0.141176471,0,0,0,0,0,0,1,0.803418803,1,12,2,1,9,0,0,0,0.696864111,1,0.85,0,0,0,0,3,4,0,0,25,0.531914894,0,0,1,0,0,AEtheReal
0,1,18.27536232,19.03303495,293,57,1261,0,692,0,0.883333333,0,0.548770817,2,1,1,0,0,0,1,0.803418803,1,11,3,0,8,0,0,0,0.696864111,1,0.85,4,0.75,0,0,3,6,1.5,1.5,53,0.883333333,0,0,1,1,0,afix
0,1,15.09302326,16.34551495,139,36,649,0,347,0,0.861111111,0,0.534668721,1,1,1,0,0,0,0,0.803418803,0,11,5,4,2,0,0,0,0.697391304,1,0.85,4,0.5,0,0,3,4,1,1,31,0.861111111,0,0,1,0,0,afix
0,1,13.12962963,14.89622642,137,42,709,0,500,0,0.872340426,0,0.705218618,0,0,0,0,0,0,1,0.803418803,1,13,5,2,5,1,0,0,0.697391304,1,0.85,3,1,0,0,3,6,0.333333333,0.444444444,36,0.765957447,0,0,1,0,0,afix
0,1,16.77777778,16.54285714,133,35,604,0,231,0,0.862068966,0,0.382450331,2,1,0,1,0,0,0,0.803418803,0,10,3,3,4,0,0,0,0.697391304,1,0.85,3,1,0,0,3,4,0.333333333,0.444444444,29,1,0,0,1,0,0,afix
0,1,17.06153846,16.02355769,238,43,1109,0,461,0,0.842105263,0,0.415689811,0,0,0,0,0,0,1,0.803418803,1,11,4,3,4,0,0,0,0.697391304,1,0.85,4,0.75,15.66666667,4.444444444,1,4,1.25,1.375,44,0.771929825,0,0,1,0,0,afix
0,1,11.79591837,11.58503401,128,42,578,0,276,0,0.80952381,0,0.477508651,0,0,0,0,0,0,1,0.803418803,1,8,3,0,5,0,0,0,0.697391304,1,0.85,4,0.75,0,0,3,4,0.5,0.5,35,0.833333333,0,0,1,0,0,afix
0,1,14.33928571,11.76201299,167,41,803,0,296,0,0.833333333,0,0.368617684,1,0.5,1,0,0,1,1,0.803418803,1,10,5,1,4,0,0,0,0.697391304,1,0.85,4,1,0,0,3,3,0.5,0.5,46,0.958333333,0,0,1,0,0,afix
0,1,19.71830986,16.93138833,295,55,1400,0,517,0,0.822580645,0,0.369285714,3,0.857142857,1,0,0,0.333333333,1,0.803418803,1,12,4,0,7,1,0,0,0.696180556,1,0.85,5,0.8,0,0,3,8,1.6,1.52,51,0.822580645,1,0,1,0,0,afix
0,1,12.51851852,11.64360587,140,43,676,0,274,0,0.673913043,0,0.405325444,2,0.714285714,1,0,0,1,1,0.803418803,1,7,2,0,5,0,0,0,0.696180556,1,0.85,3,1,0,0,3,6,0.333333333,0.444444444,29,0.630434783,0,0,1,0,0,afix
0,1,14.92307692,13.69538462,65,37,388,0,126,0,0.761904762,0,0.324742268,0,0,0,0,0,0,1,0.803418803,1,3,1,0,2,0,0,0,0.696180556,1,0.85,0,0,0,0,3,3,0,0,16,0.761904762,0,0,0,0,0,AguL
0,1,12.48648649,13.17567568,85,34,462,0,336,0,0.852941176,0,0.727272727,0,0,0,0,0,0,1,0.803418803,1,4,0,0,3,1,0,0,0.696180556,1,0.85,0,0,0,0,3,2,0,0,26,0.764705882,0,0,1,0,0,AguL
0,1,10.95555556,9.183333333,101,35,493,103,120,35,0.926829268,1,0.452332657,0,0,0,0,0,0,1,0.803418803,1,12,6,4,2,0,0,0,0.696180556,1,0.85,0,0,0,0,3,2,0,0,28,0.682926829,0,0,1,0,0,AguL
0,1,14.87096774,10.94888982,462,111,2305,139,371,71,0.637681159,1,0.221258134,0,0,0,0,0,0,1,0.809917355,1,18,6,5,7,0,0,0,0.696180556,1,0.85,9,1,0,0,3,4,0.444444444,0.592592593,80,0.579710145,0,0,1,0,0,AguL
0,1,14.04615385,10.08407871,341,112,1826,82,258,48,0.561403509,1,0.186199343,0,0,0,0,0,0,1,0.809917355,1,12,4,3,5,0,0,0,0.696707106,1,0.85,9,0.8,0,0,3,3,0.333333333,0.444444444,55,0.48245614,0,0,1,0,0,AguL
0,1,14.74782609,10.35133486,312,101,1696,80,269,43,0.533980583,1,0.205778302,2,1,1,0,0,0,1,0.809917355,1,8,2,2,4,0,0,0,0.696707106,1,0.85,8,1,13.4,11.84,1,4,0.25,0.375,52,0.504854369,0,0,1,0,0,AguL
0,1,15.57894737,10.9986027,323,103,1776,91,285,43,0.539215686,1,0.211711712,0,0,0,0,0,0,1,0.809917355,1,13,5,2,6,0,0,0,0.696707106,1,0.85,8,1,13.2,11.52,1,6,0.25,0.375,53,0.519607843,0,0,1,0,0,AguL
0,1,23.75342466,20.11648559,719,154,3468,97,648,47,0.422222222,1,0.214821223,0,0,0,0,0,0,1,0.807692308,1,20,8,3,5,4,0,0,0.697231834,1,0.85,19,0.785714286,1.736842105,1.24099723,1,5,1.736842105,1.091412742,102,0.755555556,1,0,1,0,0,AguL
0,1,23.05696203,18.86055793,755,158,3643,152,685,59,0.469387755,1,0.229755696,0,0,0,0,0,0,1,0.807692308,1,26,11,6,7,2,0,0,0.697231834,1,0.85,19,0.785714286,1.736842105,1.24099723,1,5,1.736842105,1.091412742,112,0.761904762,1,0,1,0,0,AguL
0,1,16.07692308,12.8483835,714,123,3344,132,511,84,0.914285714,1,0.192284689,142,0.893333333,0.049295775,0.922535211,0.028169014,0.014084507,1,0.804511278,1,42,27,8,6,1,0,0,0.694827586,1,0.85483871,4,0.75,9.5,8.25,1,5,0.75,0.375,109,0.622857143,0,0,1,0,0,AHA
0,1,16.33333333,13.09859155,232,118,1176,4,164,4,0.649122807,1,0.142857143,1,0.714285714,1,0,0,1,1,0.804511278,1,4,0,0,4,0,0,0,0.694827586,1,0.85483871,2,1,6.5,4.5,1,5,0.5,0.5,33,0.578947368,0,0,0,0,0,AHA
0,1,13.2972973,10.53054424,190,75,984,16,128,15,0.689655172,1,0.146341463,1,0.714285714,1,0,0,1,1,0.804511278,1,9,3,0,6,0,0,0,0.694827586,1,0.85483871,2,1,14.5,11.5,1,5,0.5,0.5,36,0.620689655,0,0,1,0,0,AHA
0,1,13.08474576,10.05461394,325,91,1544,28,226,18,0.714285714,1,0.164507772,15,0.928571429,0.466666667,0.533333333,0,0.066666667,1,0.804511278,1,17,7,1,9,0,0,0,0.694827586,1,0.857142857,4,1,13,5.5,1,5,0.75,0.75,61,0.62244898,0,0,1,0,0,AHA
0,1,13.76315789,9.500701754,209,75,1046,12,128,11,0.5625,1,0.133843212,1,0.714285714,1,0,0,1,1,0.804511278,1,9,1,0,8,0,0,0,0.694158076,1,0.857142857,2,1,12,9,1,5,0.5,0.5,36,0.5625,0,0,0,0,0,AHA
0,1,13.67295597,10.96325929,433,119,2174,59,320,55,0.921875,1,0.174333027,105,0.873239437,0.180952381,0.780952381,0.038095238,0.00952381,1,0.804511278,1,26,14,2,9,1,0,0,0.694158076,1,0.859375,3,0.666666667,32,20,1,5,1,0.666666667,87,0.6796875,0,0,0,0,0,AHA
0,1,12.59139785,9.893174381,233,86,1171,28,147,23,0.753424658,1,0.149444919,3,0.8,1,0,0,0.666666667,1,0.804511278,1,11,2,1,7,1,0,0,0.694158076,1,0.859375,2,1,20.5,18.5,1,5,0.5,0.5,43,0.589041096,0,0,0,0,0,AHA
0,1,14.36842105,11.17894737,218,74,1092,11,135,11,0.62295082,1,0.133699634,1,0.714285714,1,0,0,1,1,0.804511278,1,12,4,0,8,0,0,0,0.694158076,1,0.859375,2,1,12,9,1,5,0.5,0.5,36,0.590163934,0,0,0,0,0,AHA
0,1,15.68811881,13.55748485,693,100,3169,51,442,50,0.948717949,1,0.15556958,99,0.788461538,0.080808081,0.868686869,0.050505051,0.01010101,1,0.804511278,1,38,20,1,17,0,0,0,0.690598291,1,0.859375,6,0.5,22.66666667,7.444444444,1,7,1.5,1.166666667,113,0.724358974,0,0,1,0,0,AHA
0,1,10.41428571,7.939751553,172,66,729,42,191,39,0.770491803,1,0.319615912,0,0,0,0,0,0,1,0.804511278,1,2,0,0,2,0,0,0,0.690598291,1,0.859375,2,1,6,2,1,3,0,0,22,0.360655738,0,0,0,0,0,AHdoc
0,1,15.18181818,11.86892178,138,51,668,29,136,20,0.675675676,1,0.247005988,0,0,0,0,0,0,1,0.804511278,1,4,1,0,2,1,0,0,0.690598291,1,0.859375,1,1,11,0,1,5,1,0,22,0.594594595,0,0,1,0,0,AHdoc
0,1,16.43548387,14.8188789,237,52,1019,43,231,31,0.764705882,1,0.26889107,0,0,0,0,0,0,1,0.805970149,1,7,3,2,2,0,0,0,0.690598291,1,0.859375,2,1,13,0,1,6,0,0,32,0.62745098,1,0,1,0,0,AHdoc
0,1,25.62962963,18.30769231,148,42,692,13,148,13,0.5,1,0.23265896,2,0.666666667,1,0,0,0,1,0.805970149,1,1,0,0,1,0,0,0,0.690598291,1,0.861538462,2,1,5.5,4.5,1,3,3.5,2.5,21,0.807692308,1,0,1,0,0,AHdoc
0,1,19.05555556,17.30712788,213,63,1029,26,186,22,0.704545455,1,0.206025267,0,0,0,0,0,0,1,0.805970149,1,8,5,1,2,0,0,0,0.69112628,1,0.861538462,3,1,7.333333333,2.222222222,1,4,0.666666667,0.888888889,35,0.795454545,0,0,1,0,0,AHdoc
0,1,22.632,20.82851613,648,67,2829,128,642,91,0.970588235,1,0.272180983,7,1,1,0,0,0,1,0.805970149,0,30,28,0,2,0,0,0,0.69112628,1,0.861538462,5,0.6,18.8,12.08,1,5,0.8,0.96,102,1,0,0,1,0,0,AHdoc
0,1,12.40425532,11.40286772,124,41,583,57,150,28,0.804878049,1,0.355060034,0,0,0,0,0,0,1,0.805970149,0,6,3,1,1,1,0,0,0.69112628,1,0.861538462,2,1,11,6,1,3,0,0,28,0.682926829,0,0,0,0,0,AHdoc
0,1,14.76470588,13.29647059,153,43,753,58,190,33,0.844444444,1,0.32934927,0,0,0,0,0,0,1,0.805970149,0,13,9,3,1,0,0,0,0.69112628,1,0.861538462,2,1,14.5,10.5,1,4,0,0,32,0.711111111,0,0,1,0,0,AHdoc
0,1,16.2952381,15.63333333,384,60,1711,265,379,76,0.893617021,1,0.376388077,1,1,1,0,0,0,1,0.805970149,0,22,15,6,1,0,0,0,0.686971235,1,0.861538462,4,0.75,19,21,1,7,1.5,1.5,46,0.489361702,0,0,1,0,0,AHdoc
0,1,15.08235294,15.91694678,265,59,1282,0,835,0,0.97260274,0,0.651326053,2,0.727272727,1,0,0,0,1,0.805970149,1,23,11,2,10,0,0,0,0.686971235,1,0.861538462,1,0,23,0,1,4,2,0,63,0.863013699,0,0,1,0,0,AhmedSalem
0,1,11.73684211,11.6458037,83,39,446,0,199,0,1.111111111,0,0.446188341,0,0,0,0,0,0,1,0.805970149,0,2,0,0,2,0,0,0,0.686971235,1,0.861538462,1,1,10,0,1,2,0,0,22,0.814814815,0,0,1,0,0,AhmedSalem
0,1,15.27659574,13.57539315,144,47,718,0,382,0,1,0,0.532033426,0,0,0,0,0,0,1,0.805970149,1,13,5,2,6,0,0,0,0.686971235,1,0.861538462,0,0,0,0,3,6,0,0,35,0.853658537,0,0,1,0,0,AhmedSalem
0,1,17.71794872,16.08891109,301,68,1382,0,405,0,0.904761905,0,0.293053546,0,0,0,0,0,0,1,0.805970149,1,11,5,0,5,1,0,0,0.686971235,1,0.861538462,5,0.6,7.2,1.44,1,6,2.4,1.12,55,0.873015873,0,0,1,0,0,AhmedSalem
0,1,16.96774194,15.32293128,305,71,1578,0,631,0,0.9625,0,0.399873257,0,0,0,0,0,0,1,0.805970149,1,16,9,0,7,0,0,0,0.686971235,1,0.861538462,1,1,26,0,1,6,3,0,65,0.8125,1,0,1,0,0,AhmedSalem
0,1,15.89041096,14.0456621,228,67,1160,0,516,0,0.861538462,0,0.444827586,0,0,0,0,0,0,1,0.805970149,1,15,3,2,10,0,0,0,0.686971235,1,0.861538462,2,1,13.5,3.5,1,4,0.5,0.5,57,0.876923077,0,0,1,0,0,AhmedSalem
0,1,13.22727273,11.59299896,229,63,1164,0,493,0,0.883116883,0,0.423539519,0,0,0,0,0,0,1,0.805970149,1,13,5,0,7,1,0,0,0.686971235,1,0.861538462,3,0.333333333,14.66666667,3.555555556,1,5,0.666666667,0.444444444,63,0.818181818,0,0,1,0,0,AhmedSalem
0,1,13.025,12.4085443,220,65,1042,0,415,0,0.890625,0,0.398272553,1,0.75,1,0,0,0,1,0.805970149,1,9,2,0,7,0,0,0,0.686971235,1,0.861538462,3,1,5.333333333,1.111111111,1,6,1.666666667,0.444444444,56,0.875,0,0,1,0,0,AhmedSalem
0,1,14.04347826,12.58550725,116,49,646,0,276,0,0.948717949,0,0.427244582,0,0,0,0,0,0,1,0.805970149,1,5,2,0,1,2,0,0,0.686971235,1,0.861538462,1,0,8,0,1,3,1,0,30,0.769230769,0,0,1,0,0,AhmedSalem
0,1,23.33333333,18.75471698,244,79,1260,0,156,0,0.545454545,0,0.123809524,0,0,0,0,0,0,1,0.789855072,1,11,1,0,9,1,0,0,0.688026981,1,0.861538462,1,1,4,0,1,9,1,0,41,0.931818182,0,0,0,0,0,ahri
0,1,18.64634146,15.6535682,320,80,1529,0,295,0,0.71641791,0,0.19293656,3,1,1,0,0,0.666666667,1,0.789855072,1,16,3,0,12,1,0,0,0.687394958,1,0.861538462,2,1,13.5,2.5,1,9,2.5,0.5,62,0.925373134,0,0,1,0,0,ahri
0,1,19.35714286,17.54270987,385,92,1897,0,403,0,0.915492958,0,0.212440696,0,0,0,0,0,0,1,0.789855072,1,24,8,0,15,1,0,0,0.689482471,1,0.861538462,1,1,12,0,1,9,0,0,73,1.028169014,0,1,1,0,0,ahri
0,1,18.35849057,15.06451033,383,94,1946,0,409,0,0.786516854,0,0.210174717,1,1,1,0,0,1,1,0.789855072,1,24,10,2,10,2,0,0,0.69,1,0.861538462,1,1,31,0,1,9,0,0,72,0.808988764,0,0,1,0,0,ahri
0,1,20.33333333,16.84313725,267,83,1403,0,232,0,0.654545455,0,0.165359943,1,0.8,1,0,0,1,1,0.789855072,1,12,1,0,10,1,0,0,0.687707641,1,0.861538462,1,1,16,0,1,9,0,0,50,0.909090909,0,0,1,0,0,ahri
0,1,19.04424779,14.88234829,464,98,2152,0,428,0,0.724489796,0,0.198884758,3,1,1,0,0,1,1,0.789855072,1,19,4,1,13,1,0,0,0.685950413,1,0.861538462,3,0.333333333,18.66666667,10.44444444,1,9,1,1.333333333,82,0.836734694,1,0,1,1,0,ahri
0,1,18.53,15.4479798,375,87,1853,0,353,0,0.7625,0,0.190501889,5,0.923076923,1,0,0,1,1,0.789855072,1,13,2,0,10,1,0,0,0.684729064,1,0.861538462,2,1,21.5,0.5,1,9,1,1,69,0.8625,0,0,1,0,0,ahri
