MAXDepth,<<<NULL>>>,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,author
1,0,0,0,30,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,8,0,0,0,0,127,13,0,0,0,0,0,0,0,12,0,0,13,0,139,22,0,0,0,0,0,0,0,0,8,29,9,3,8,0,0,0,0,20,8,3,3,0,ACMonster
2,0,0,1,0,32,3,2,18,9,0,3,18,3,0,11,6,47,10,12,0,18,8,109,4,6,55,0,4,7,7,265,44,7,7,0,10,4,9,0,5,0,0,56,22,74,21,7,47,7,7,6,2,1,14,3,144,0,36,3,0,0,201,8,38,71,6,6,5,ACPrimer
2,0,0,1,0,45,10,5,1,3,0,0,0,1,0,1,1,34,2,0,1,4,2,41,0,0,16,0,1,1,1,147,17,1,1,0,2,1,1,0,10,0,0,23,1,130,33,1,5,1,1,3,2,1,21,0,56,0,3,3,0,0,2,1,12,3,3,3,0,ACPrimer
2,0,0,1,0,12,1,1,0,3,0,0,0,1,0,1,1,6,2,0,0,4,2,12,0,2,6,0,1,1,1,49,6,1,1,0,2,1,0,0,1,0,0,22,1,40,5,0,5,1,1,3,0,1,2,0,51,0,3,1,0,0,2,1,1,3,3,3,0,ACPrimer
3,0,0,1,2,17,5,2,0,3,0,0,0,1,0,1,1,16,2,0,0,4,2,22,0,0,10,0,1,1,1,72,8,1,1,0,2,1,0,0,5,0,0,22,1,56,17,0,5,1,1,3,0,1,12,0,51,0,3,4,0,0,2,1,6,3,3,3,0,ACPrimer
2,0,0,1,0,17,7,3,7,3,0,0,0,1,0,5,1,27,2,0,0,4,2,39,0,0,10,0,1,1,1,111,14,1,1,0,2,1,4,0,7,0,0,22,1,106,11,4,9,1,1,3,0,1,18,0,51,0,3,3,0,0,2,1,8,3,3,3,0,ACPrimer
2,0,0,25,1,104,17,20,19,31,0,4,139,1,2,29,120,134,35,15,1,99,14,371,24,5,201,2,3,25,25,730,112,25,25,0,26,4,12,19,38,0,0,99,67,328,74,11,236,25,25,6,0,17,36,5,426,1,71,8,0,0,140,74,64,183,4,4,1,ACPrimer
2,0,0,1,0,16,3,1,5,3,0,0,0,1,0,10,1,19,2,0,0,4,2,35,0,0,10,0,1,1,1,89,15,1,1,0,2,1,7,0,3,0,0,22,1,76,12,6,15,1,1,3,0,1,6,0,51,0,3,2,0,0,2,1,6,3,3,3,1,ACPrimer
1,0,0,1,0,30,6,2,6,3,0,0,0,1,0,10,1,28,2,0,0,4,2,45,0,2,15,0,1,1,1,125,15,1,1,0,2,1,4,0,7,0,0,24,1,122,25,4,14,1,1,3,1,1,14,0,52,0,5,3,0,0,2,1,11,3,3,3,1,ACPrimer
2,0,0,1,0,24,4,1,3,3,0,0,0,1,0,3,1,22,2,0,0,4,2,29,0,2,9,0,1,1,1,105,14,1,1,0,2,1,3,0,4,0,0,22,1,91,10,2,7,1,1,3,0,1,8,0,51,0,3,2,0,0,2,1,6,3,3,3,1,ACPrimer
1,0,0,1,0,25,0,0,6,3,0,0,0,1,0,6,1,11,2,0,0,0,2,28,0,0,13,0,1,1,1,101,7,1,1,0,2,1,2,0,5,0,0,19,1,75,17,4,6,1,1,3,0,1,0,0,40,0,4,9,0,0,2,1,19,1,4,7,0,acrush
1,0,0,1,50,175,0,0,0,3,0,0,0,1,0,0,1,6,2,0,0,0,2,13,0,0,42,0,1,1,1,300,7,1,1,0,2,1,0,0,20,0,0,19,1,247,76,0,0,1,1,3,0,1,3,0,40,0,4,7,0,0,2,1,42,1,4,7,2,acrush
1,0,0,1,0,13,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,8,0,2,6,0,1,1,1,46,5,1,1,0,2,1,0,0,1,0,0,19,1,41,7,0,0,1,1,3,0,1,1,0,40,0,4,5,0,0,2,1,5,1,4,7,1,acrush
1,0,0,1,10,23,0,0,0,3,0,0,0,1,0,0,1,11,2,0,0,0,2,21,0,0,8,0,1,1,1,87,5,1,1,0,2,1,0,0,7,0,0,19,1,85,22,0,0,1,1,3,0,1,0,0,40,0,4,14,0,0,2,1,13,1,4,7,0,acrush
1,0,0,1,6,37,0,0,0,3,0,0,0,1,0,0,1,18,2,0,0,0,2,21,0,0,10,0,1,1,1,108,7,1,1,0,2,1,0,0,7,0,0,19,1,97,19,0,0,1,1,3,1,1,5,0,40,0,4,6,0,0,2,1,10,1,4,7,0,acrush
1,0,0,1,2,10,0,0,0,3,0,0,0,1,0,0,1,11,2,0,0,0,2,14,0,0,7,0,1,1,1,51,3,1,1,0,2,1,0,0,3,0,0,19,1,43,5,0,0,1,1,3,0,1,0,0,40,0,4,6,0,0,2,1,3,1,4,7,0,acrush
1,0,0,5,0,11,0,0,0,6,0,0,12,3,0,0,50,9,7,0,0,12,2,32,1,0,30,0,1,4,4,94,4,4,4,0,7,1,0,0,3,0,0,45,2,52,8,0,12,4,4,10,0,3,0,1,186,0,26,3,0,0,5,3,5,1,11,22,0,acrush
1,0,0,5,13,46,2,0,1,6,0,0,12,3,0,5,50,19,7,0,2,12,2,48,1,2,43,0,1,4,4,192,11,4,4,0,7,1,2,0,10,0,0,45,2,161,29,2,21,4,4,10,0,3,1,1,186,0,26,6,0,0,5,3,12,1,11,22,0,acrush
1,0,0,1,0,44,0,0,0,3,0,0,0,1,0,0,1,14,2,0,0,0,2,17,0,0,12,0,1,1,1,96,6,1,1,0,2,1,0,0,4,0,0,19,1,72,19,0,0,1,1,3,0,1,6,0,40,0,4,4,0,0,2,1,7,1,4,7,0,acrush
1,0,8,7,31,242,0,51,7,8,0,0,182,4,1,22,127,139,18,8,0,103,19,346,12,15,180,11,1,9,9,1021,137,9,9,0,13,1,3,1,6,0,0,106,32,391,91,3,249,9,9,0,1,4,30,8,646,1,71,3,0,0,75,21,152,106,13,12,18,ACube
1,0,8,7,47,300,0,46,9,8,0,0,182,4,1,22,127,165,18,8,0,103,19,391,12,17,191,12,1,9,9,1147,146,9,9,0,13,1,3,1,17,0,0,110,32,561,147,3,249,9,9,0,1,4,33,8,655,1,76,8,0,0,75,21,159,106,13,12,17,ACube
1,0,8,7,21,231,0,47,7,8,0,0,182,4,1,22,127,140,18,8,0,103,19,342,12,17,174,11,1,9,9,972,128,9,9,0,13,1,3,1,1,0,0,106,32,347,81,3,249,9,9,0,1,4,28,8,646,1,71,3,0,0,75,21,139,106,13,12,18,ACube
1,0,8,7,21,240,0,46,7,8,0,0,182,4,1,22,127,137,18,8,0,103,19,348,12,17,174,11,1,9,9,985,135,9,9,0,13,1,3,1,6,0,0,106,32,358,97,3,249,9,9,0,1,4,29,8,646,1,71,5,0,0,75,21,147,106,13,12,17,ACube
1,0,8,7,46,259,0,48,27,8,0,0,238,4,1,22,148,160,18,14,1,130,46,441,16,19,209,13,1,9,9,1122,148,9,9,0,13,1,23,1,4,2,0,147,33,447,119,25,351,9,9,3,1,4,37,8,779,1,115,3,0,0,77,26,163,148,16,15,19,ACube
1,0,8,7,71,281,0,58,27,8,0,0,238,4,1,22,148,158,18,14,1,130,46,448,16,15,213,15,1,9,9,1210,170,9,9,0,13,1,23,1,16,0,0,139,33,525,125,25,351,9,9,3,1,4,39,8,708,1,114,3,0,0,77,26,177,148,16,15,19,ACube
1,0,8,7,38,262,0,48,28,8,0,0,238,4,1,31,148,163,18,14,1,130,46,453,16,16,211,13,1,9,9,1124,156,9,9,0,13,1,24,1,7,0,0,137,33,446,113,27,365,9,9,3,2,4,35,8,706,1,112,4,0,0,77,26,164,148,16,15,21,ACube
1,0,8,9,87,395,0,48,52,8,0,0,317,4,12,41,282,220,62,26,3,333,65,653,55,32,415,17,7,42,42,1596,207,42,42,0,46,7,33,1,10,0,0,207,62,799,206,37,574,42,42,3,11,5,70,13,921,1,295,4,0,0,168,60,328,216,18,15,28,ACube
1,0,8,7,37,257,0,47,27,8,0,0,241,4,1,26,161,164,18,16,1,138,48,455,16,17,225,13,1,9,9,1131,152,9,9,0,13,1,23,1,7,0,0,138,33,435,118,25,366,9,9,3,1,4,34,8,713,1,127,4,0,0,77,26,171,150,16,15,20,ACube
1,0,0,1,16,34,2,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,9,0,0,11,1,1,1,1,102,4,1,1,0,2,1,0,0,8,0,0,19,0,103,27,0,0,1,1,0,2,1,4,0,53,12,2,5,0,0,0,0,27,0,3,3,1,ADJA
1,0,0,1,0,25,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,3,0,1,3,0,1,1,1,36,3,1,1,0,2,1,0,0,1,0,0,2,0,38,12,0,0,1,1,0,0,1,6,0,6,0,1,3,0,0,0,0,7,0,0,0,1,ADJA
1,0,0,1,10,18,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,10,0,0,5,0,1,1,1,69,4,1,1,0,2,1,0,0,6,0,0,2,0,70,18,0,0,1,1,0,0,1,0,0,6,0,1,12,0,0,0,0,18,0,0,0,1,ADJA
1,0,0,1,14,37,0,0,0,3,0,0,7,1,0,0,8,3,16,0,0,3,1,26,0,3,18,1,2,7,7,133,16,7,7,0,8,3,0,5,8,0,0,15,0,108,33,0,9,7,7,0,0,1,5,1,57,0,9,6,0,0,2,26,15,3,4,4,1,ADJA
1,0,0,1,26,25,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,0,10,0,0,9,0,1,1,1,91,9,1,1,0,2,1,0,0,3,0,0,3,0,103,27,0,0,1,1,0,0,1,4,0,7,0,3,4,0,0,0,0,13,0,0,0,1,ADJA
1,0,1,11,6,65,1,8,6,21,0,1,12,4,1,5,59,15,42,0,0,27,0,93,12,0,50,1,3,18,18,185,22,18,18,0,22,4,1,23,4,0,16,33,31,113,45,1,50,18,18,0,8,4,9,0,177,0,30,1,0,0,71,16,29,44,4,4,1,ADJA
1,0,0,1,31,45,3,4,20,42,0,26,37,6,1,1,55,32,56,0,11,31,33,178,2,4,124,0,1,30,30,454,53,30,30,0,36,1,12,18,10,0,0,62,57,198,44,12,74,30,30,0,7,1,10,36,378,12,101,8,0,0,118,12,70,87,3,3,2,ADJA
1,0,0,1,17,84,0,1,0,3,0,0,3,1,0,0,1,53,2,0,0,0,3,142,0,9,52,0,1,1,1,517,41,1,1,0,2,1,0,0,6,0,0,25,19,147,43,0,3,1,1,0,14,1,3,1,110,0,14,1,0,0,58,5,48,114,0,0,9,ADJA
1,0,0,1,7,27,2,0,0,3,0,0,0,1,0,0,1,4,2,0,0,0,0,14,0,1,8,0,1,1,1,78,6,1,1,0,2,1,0,0,2,0,0,19,0,60,17,0,0,1,1,0,0,1,4,8,53,12,2,1,0,0,0,0,14,8,3,3,3,ADJA
1,0,0,19,18,74,4,22,1,23,0,4,138,1,2,4,111,44,33,15,1,94,14,247,21,0,169,2,3,23,23,514,67,23,23,0,24,4,1,14,31,0,0,88,67,166,59,2,201,23,23,6,0,13,10,4,386,1,63,6,0,0,140,56,86,148,4,4,0,AdrianKuegel
1,0,0,19,5,78,3,19,1,23,0,4,138,1,2,3,111,41,33,15,1,94,14,242,21,2,170,2,3,23,23,499,66,23,23,0,24,4,1,14,28,0,0,88,67,121,56,2,200,23,23,6,0,13,8,4,386,1,63,8,0,0,140,56,85,148,4,4,0,AdrianKuegel
1,0,0,1,10,34,2,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,13,0,0,6,1,1,1,1,93,11,1,1,0,2,1,0,0,8,0,0,23,1,92,28,0,0,1,1,3,0,1,5,0,54,0,7,6,0,0,2,1,13,1,3,3,0,AdrianKuegel
1,0,0,5,36,183,3,14,13,6,0,4,27,1,0,9,20,57,6,1,0,14,17,156,1,2,83,3,1,3,3,567,76,3,3,0,4,1,8,4,21,0,3,69,16,467,74,9,47,3,3,3,1,3,61,4,203,0,57,11,0,0,22,12,47,54,3,3,8,AdrianKuegel
1,0,0,5,13,115,0,2,10,6,0,4,27,1,0,1,20,49,6,1,0,14,17,131,1,2,78,3,1,3,3,412,54,3,3,0,4,1,6,3,6,0,3,67,16,287,49,6,39,3,3,3,1,3,19,4,199,0,55,11,0,0,22,12,32,54,3,3,8,AdrianKuegel
1,0,0,5,7,113,0,0,10,6,0,4,27,1,0,1,20,49,6,1,0,14,17,131,1,1,77,3,1,3,3,393,53,3,3,0,4,1,6,3,4,0,3,67,16,275,39,6,39,3,3,3,1,3,23,4,199,0,54,9,0,0,22,12,25,54,3,3,7,AdrianKuegel
1,0,0,9,26,152,2,4,16,16,0,9,60,1,0,4,54,78,18,1,0,28,22,273,3,3,120,3,3,10,10,733,96,10,10,0,11,1,14,6,15,0,5,76,25,434,79,16,92,10,10,3,8,5,21,15,336,0,105,31,0,0,49,25,52,97,3,3,7,AdrianKuegel
1,0,0,5,14,162,3,0,16,6,0,4,27,1,0,8,20,72,6,1,0,14,17,173,1,5,90,3,1,3,3,555,67,3,3,0,4,1,16,3,9,0,3,70,16,440,57,19,51,3,3,3,1,3,32,4,202,0,61,13,0,0,22,12,26,54,3,3,7,AdrianKuegel
1,0,0,21,168,342,4,28,13,23,0,4,158,1,2,8,128,111,81,20,1,115,16,507,68,15,308,10,9,60,60,1661,175,60,60,0,61,10,12,14,65,0,0,163,92,999,250,15,246,60,60,6,15,14,41,5,584,1,131,19,0,0,219,90,214,269,6,4,13,AdrianKuegel
1,0,0,1,62,225,0,0,0,3,0,0,0,1,3,0,1,6,2,1,0,0,2,36,0,3,32,5,1,1,1,406,34,1,1,0,2,1,2,0,21,0,0,22,1,463,138,4,0,1,1,3,0,1,34,0,42,0,11,10,0,0,2,1,50,1,3,3,0,adrianvidal
1,0,0,1,8,24,2,0,2,3,0,0,0,1,0,2,1,10,2,0,0,0,2,31,0,0,6,0,1,1,1,99,8,1,1,0,2,1,0,0,5,0,0,21,1,129,9,0,2,1,1,3,0,1,3,0,40,0,4,12,0,0,2,1,9,1,3,3,0,adrianvidal
1,0,8,34,54,660,139,280,14,35,0,13,120,18,6,56,378,154,109,59,0,66,31,380,126,16,332,70,13,88,88,1363,146,88,88,0,106,23,9,17,11,0,0,29,21,1190,805,16,247,88,88,4,0,17,437,15,864,1,235,12,0,0,52,45,237,119,7,5,7,adrianvidal
1,0,0,1,8,61,0,0,0,3,0,0,0,1,0,0,1,6,2,0,0,0,2,19,0,2,10,0,1,1,1,139,18,1,1,0,2,1,4,0,11,0,0,21,1,123,39,8,0,1,1,3,0,1,4,0,40,0,4,5,0,0,2,1,24,1,3,3,0,adrianvidal
1,0,0,1,18,32,0,0,0,3,0,0,1,1,0,0,1,6,2,0,0,1,2,25,0,0,7,0,1,1,1,125,10,1,1,0,2,1,0,0,9,0,0,38,1,113,13,0,2,1,1,3,0,1,1,8,87,12,5,7,0,0,2,1,12,9,9,9,0,adrianvidal
1,0,0,1,52,67,2,0,0,3,0,0,0,1,0,10,1,16,2,0,0,0,2,39,0,2,10,0,1,1,1,235,16,1,1,0,2,1,0,0,5,0,0,21,1,267,33,0,10,1,1,3,0,1,16,0,40,0,4,3,0,0,2,1,44,1,3,3,0,adrianvidal
1,0,0,1,55,161,1,0,2,3,0,0,0,1,0,27,1,26,2,0,0,0,2,108,0,14,24,1,1,1,1,454,31,1,1,0,2,1,15,0,21,0,0,55,1,424,135,32,80,1,1,3,0,1,9,0,91,0,25,11,0,0,2,1,67,1,4,4,0,adrianvidal
1,0,0,1,10,65,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,13,0,4,12,0,1,1,1,129,14,1,1,0,2,1,0,0,9,0,0,21,1,135,25,0,0,1,1,3,0,1,6,0,40,0,4,11,0,0,2,1,16,1,3,3,0,adrianvidal
1,0,0,1,44,71,16,0,0,3,0,0,0,1,1,30,1,12,4,1,0,0,2,79,0,2,14,1,1,2,2,277,16,2,2,0,3,1,0,0,15,0,0,23,1,363,41,0,30,2,2,3,0,1,17,0,44,0,14,26,0,0,2,1,23,1,3,3,0,adrianvidal
2,0,0,1,6,19,0,4,0,3,0,0,14,1,0,0,6,8,2,0,0,27,4,31,0,0,14,0,1,1,1,81,13,1,1,0,2,1,0,0,5,0,0,22,1,67,12,0,42,1,1,3,2,1,0,0,60,0,6,8,0,0,2,1,13,11,3,3,1,AekdyCoin
4,0,0,1,28,70,0,4,0,3,0,0,14,1,0,0,6,8,2,0,0,27,4,34,0,0,21,0,1,1,1,163,24,1,1,0,2,1,0,0,15,0,0,23,1,159,53,0,42,1,1,3,2,1,2,0,64,0,15,9,0,0,2,1,23,11,3,3,2,AekdyCoin
2,0,0,1,0,25,0,4,0,3,0,0,14,1,0,0,6,8,2,0,0,27,4,33,0,2,13,1,1,1,1,73,12,1,1,0,2,1,0,0,2,0,0,34,1,57,4,0,42,1,1,3,2,1,4,0,91,0,6,8,0,0,2,1,6,11,3,3,1,AekdyCoin
2,0,0,1,10,19,0,5,1,3,0,0,14,1,0,1,6,11,2,0,0,27,4,38,0,0,11,0,1,1,1,87,15,1,1,0,2,1,3,0,7,0,0,22,1,84,21,3,43,1,1,3,2,1,0,0,60,0,6,13,0,0,2,1,15,11,3,3,1,AekdyCoin
3,0,0,1,16,57,2,6,1,3,0,0,54,1,0,2,34,52,9,3,0,83,5,152,0,1,48,3,1,5,5,211,27,5,5,0,6,1,3,0,11,0,0,27,6,171,43,3,112,5,5,3,2,1,15,0,93,0,24,21,0,0,26,1,26,59,3,3,1,AekdyCoin
2,0,0,1,0,15,0,4,0,3,0,0,14,1,0,0,6,11,2,0,0,27,4,30,0,0,12,0,1,1,1,57,10,1,1,0,2,1,0,0,3,0,0,22,1,39,8,0,42,1,1,3,2,1,1,0,60,0,6,6,0,0,2,1,5,11,3,3,1,AekdyCoin
2,0,0,1,8,37,0,7,2,3,0,0,14,1,0,4,6,17,2,0,0,27,4,43,0,1,16,0,1,1,1,114,17,1,1,0,2,1,0,0,4,0,0,22,1,113,21,0,54,1,1,3,2,1,2,0,60,0,6,8,0,0,2,1,14,11,3,3,3,AekdyCoin
2,0,0,2,5,30,0,13,4,6,0,0,14,2,0,2,9,18,6,2,0,29,4,41,4,0,16,0,7,3,3,100,16,3,3,0,5,3,5,0,4,0,0,24,1,103,23,4,46,3,3,3,2,2,1,0,66,0,9,7,0,0,2,1,8,11,3,3,3,AekdyCoin
2,0,0,1,0,31,0,4,5,3,0,0,14,1,0,1,6,12,2,0,0,27,4,42,0,3,17,0,1,1,1,100,12,1,1,0,2,1,3,0,1,0,0,24,1,88,12,3,47,1,1,3,2,1,6,0,62,0,7,8,0,0,2,1,6,11,3,3,5,AekdyCoin
1,0,0,1,4,16,0,0,2,3,0,0,0,1,0,5,1,4,2,0,0,4,2,20,0,0,12,0,1,1,1,74,7,1,1,0,2,1,3,0,6,0,0,22,1,60,16,6,11,1,1,3,0,1,0,0,51,0,4,5,0,0,2,1,14,3,3,3,0,AEtheReal
1,0,0,1,0,13,0,1,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,9,0,2,6,0,1,1,1,46,2,1,1,0,2,1,1,0,1,0,0,22,1,34,3,1,4,1,1,3,0,1,0,0,51,0,4,3,0,0,2,1,5,3,3,3,1,AEtheReal
1,0,0,1,8,16,0,2,0,3,0,0,0,1,0,3,1,2,2,0,0,4,2,17,0,0,7,0,1,1,1,66,9,1,1,0,2,1,0,0,7,0,0,22,1,63,19,0,7,1,1,3,0,1,0,0,51,0,4,9,0,0,2,1,15,3,3,3,0,AEtheReal
1,0,0,1,0,7,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,8,0,0,5,0,1,1,1,35,5,1,1,0,2,1,0,0,3,0,0,22,1,27,6,0,4,1,1,3,0,1,1,0,51,0,4,3,0,0,2,1,8,3,3,3,0,AEtheReal
1,0,0,1,8,12,0,4,4,3,0,0,0,1,0,10,1,14,2,0,0,4,2,34,0,0,12,0,1,1,1,101,11,1,1,0,2,1,3,0,5,0,0,22,1,91,10,4,14,1,1,3,0,1,1,0,51,0,4,7,0,0,2,1,11,3,3,3,1,AEtheReal
1,0,0,1,14,33,6,5,0,3,0,0,0,1,0,14,1,10,2,0,0,4,2,33,0,2,22,0,1,1,1,119,14,1,1,0,2,1,1,0,9,0,0,22,1,121,30,1,18,1,1,3,0,1,0,0,51,0,4,4,0,0,2,1,15,3,3,3,0,AEtheReal
1,0,2,29,45,211,1,22,12,31,0,0,161,15,2,30,150,89,28,17,7,102,9,338,34,14,141,8,8,16,16,969,146,16,16,0,31,3,12,4,10,0,0,56,16,482,115,13,251,16,16,3,0,16,22,8,679,0,66,5,0,0,242,54,71,92,13,12,1,AEtheReal
1,0,0,1,8,19,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,11,0,0,13,0,1,1,1,76,9,1,1,0,2,1,0,0,6,0,0,22,1,64,9,0,4,1,1,3,0,1,0,0,51,0,4,4,0,0,2,1,13,3,3,3,0,AEtheReal
1,0,0,1,3,12,0,0,0,3,0,0,0,1,0,0,1,2,2,0,0,4,2,10,0,0,6,0,1,1,1,47,5,1,1,0,2,1,0,0,2,0,0,22,1,42,8,0,4,1,1,3,0,1,0,0,51,0,4,4,0,0,2,1,9,3,3,3,1,AEtheReal
1,0,0,1,4,16,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,14,0,0,14,0,1,1,1,68,11,1,1,0,2,1,0,0,5,0,0,22,1,64,12,0,0,1,1,3,0,1,0,0,41,0,6,6,0,0,2,1,11,1,3,3,0,afix
1,0,0,1,0,11,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,8,0,2,7,0,1,1,1,44,9,1,1,0,2,1,0,0,2,0,0,20,1,39,5,0,0,1,1,3,0,1,0,0,41,0,4,4,0,0,2,1,5,1,3,3,0,afix
1,0,0,1,5,24,0,0,1,3,0,0,0,1,0,0,1,4,2,0,0,0,2,29,0,0,15,0,3,1,1,125,11,1,1,0,2,1,1,0,5,0,0,28,6,95,23,1,0,1,1,3,12,1,0,0,82,0,12,9,0,0,20,1,26,6,3,3,2,afix
1,0,0,1,0,7,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,8,0,0,8,0,1,1,1,37,7,1,1,0,2,1,0,0,3,0,0,20,1,30,6,0,0,1,1,3,0,1,1,0,40,0,4,4,0,0,2,1,8,1,3,3,0,afix
1,0,0,1,24,25,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,12,0,1,18,0,1,1,1,91,13,1,1,0,2,1,0,0,7,0,0,20,1,107,23,0,0,1,1,3,0,1,0,0,41,0,4,6,0,0,2,1,15,1,3,3,0,afix
1,0,0,1,18,50,0,0,0,3,0,0,17,1,0,0,14,5,3,0,0,12,2,48,0,3,34,2,1,1,1,179,23,1,1,0,2,1,1,9,13,0,0,33,11,155,50,1,31,1,1,3,2,1,7,0,86,1,24,4,0,0,18,1,23,12,3,3,1,afix
1,0,0,1,6,15,3,2,3,3,0,0,0,1,0,3,1,7,2,0,0,0,2,21,0,2,11,0,1,1,1,80,15,1,1,0,2,1,2,0,6,0,0,21,1,90,13,2,3,1,1,3,0,1,0,0,42,0,6,5,0,0,2,1,8,1,3,3,0,afix
1,0,0,1,0,16,0,0,0,3,0,0,0,1,0,0,1,3,2,0,0,0,2,18,0,4,14,2,1,1,1,72,8,1,1,0,2,1,0,0,2,0,0,23,3,51,12,0,0,1,1,3,0,1,0,0,47,0,8,5,0,0,5,1,6,7,3,3,2,afix
1,0,0,28,52,280,3,31,24,32,0,8,757,3,35,17,265,241,51,27,7,499,75,1135,25,14,429,8,14,33,33,1828,269,33,33,0,36,4,27,21,38,0,0,108,143,551,169,31,1147,33,33,6,5,19,33,36,763,1,195,13,0,0,246,71,212,513,5,4,9,afix
1,0,0,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,47,7,0,0,0,0,0,0,0,5,0,0,1,0,73,9,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,0,0,0,0,AguL
1,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,35,6,0,0,0,0,0,2,0,2,0,0,2,0,33,11,4,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,10,0,0,0,0,AguL
1,0,0,0,14,28,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,12,0,0,11,1,0,0,0,77,11,0,0,0,0,0,0,0,3,0,0,18,1,87,15,0,0,0,0,3,0,0,4,0,34,0,4,10,0,0,2,1,11,1,4,7,0,AguL
1,0,0,0,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,6,0,0,0,0,117,10,0,0,0,0,0,1,0,7,0,0,2,0,155,24,1,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,0,16,0,0,0,0,AguL
1,0,0,0,6,11,0,5,1,0,0,0,0,0,2,4,0,3,0,2,0,0,0,19,0,0,8,3,0,0,0,58,8,0,0,0,0,0,2,0,4,0,0,3,0,68,12,2,4,0,0,0,0,0,3,0,2,0,4,14,0,0,0,0,12,0,0,0,1,AguL
1,0,0,1,6,11,0,0,0,3,0,0,0,1,0,0,1,0,2,0,0,0,2,10,0,0,7,0,0,1,1,51,9,1,1,0,2,0,0,0,5,0,0,19,1,49,9,0,0,1,1,3,0,1,0,0,40,0,4,7,0,0,2,1,11,1,3,3,0,AguL
1,0,0,0,11,34,3,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,10,0,0,0,0,78,12,0,0,0,0,0,1,0,4,0,0,2,0,82,18,2,8,0,0,0,0,0,4,0,1,0,1,4,0,0,0,0,12,0,0,0,2,AguL
1,0,0,0,20,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,1,0,0,0,63,6,0,0,0,0,0,1,0,4,0,0,2,0,74,9,1,0,0,0,0,0,0,0,0,1,0,1,7,0,0,0,0,12,0,0,0,0,AguL
1,0,0,0,23,35,1,2,13,22,0,17,5,2,6,0,14,5,18,3,3,10,15,59,7,2,53,1,0,11,11,205,22,11,11,0,13,0,5,10,5,0,0,42,26,139,18,5,20,11,11,3,4,0,2,11,230,0,35,9,0,0,55,9,25,28,4,7,0,AguL
2,0,0,1,0,13,0,0,14,3,0,0,0,1,0,17,1,6,2,0,1,0,2,34,0,0,13,0,1,1,1,85,15,1,1,0,2,1,8,0,5,0,0,19,1,72,15,20,26,1,1,3,0,1,0,0,40,0,3,5,0,0,2,1,17,1,3,3,0,AHA
